target_variable,target_class,target_class_label,layer,name,importance,explainer
Erlotinib,0,,all,BICC1,0.0010526624981260805,IntegratedGradients
Erlotinib,0,,all,MAPK13,0.0005672708276781908,IntegratedGradients
Erlotinib,0,,all,CLDN4,0.0013366154074329493,IntegratedGradients
Erlotinib,0,,all,FSTL1,0.000563616891956144,IntegratedGradients
Erlotinib,0,,all,MIR22HG,0.0012663079819797646,IntegratedGradients
Erlotinib,0,,all,SEPTIN6,0.000259135854075131,IntegratedGradients
Erlotinib,0,,all,A1CF,0.0003580290392467717,IntegratedGradients
Erlotinib,0,,all,FNDC3B,0.0006076062617163133,IntegratedGradients
Erlotinib,0,,all,MMP2,0.0005760419061315085,IntegratedGradients
Erlotinib,0,,all,S100A10,0.0002090018024439192,IntegratedGradients
Erlotinib,0,,all,PLK2,0.000989163023594053,IntegratedGradients
Erlotinib,0,,all,CBFA2T3,0.00035235654411311775,IntegratedGradients
Erlotinib,0,,all,KDELR3,0.0009403432816509906,IntegratedGradients
Erlotinib,0,,all,CBLC,0.0002598960617118059,IntegratedGradients
Erlotinib,0,,all,ITGA4,0.0002227052203230198,IntegratedGradients
Erlotinib,0,,all,RBFOX2,0.0003563957341942969,IntegratedGradients
Erlotinib,0,,all,SLA,0.00016857364387528188,IntegratedGradients
Erlotinib,0,,all,AREG,0.0005579053403433441,IntegratedGradients
Erlotinib,0,,all,EVI2B,0.0005529258454535591,IntegratedGradients
Erlotinib,0,,all,CLDN1,0.0004076107780091046,IntegratedGradients
Erlotinib,0,,all,HEPH,0.0004503676648492854,IntegratedGradients
Erlotinib,0,,all,MYO1C,0.0011056616679805465,IntegratedGradients
Erlotinib,0,,all,CRY1,0.00024020874717470286,IntegratedGradients
Erlotinib,0,,all,GPSM3,0.00017259026244198747,IntegratedGradients
Erlotinib,0,,all,PTK2,0.0005997667418510403,IntegratedGradients
Erlotinib,0,,all,PHLDA1,0.0005034866353158622,IntegratedGradients
Erlotinib,0,,all,TGFB1I1,0.0001695597247075541,IntegratedGradients
Erlotinib,0,,all,LAMC2,0.0005681295715745671,IntegratedGradients
Erlotinib,0,,all,CSF2RB,0.00028036267981673967,IntegratedGradients
Erlotinib,0,,all,ITGAV,0.0003029911967955137,IntegratedGradients
Erlotinib,0,,all,SYT11,0.00026586298451879197,IntegratedGradients
Erlotinib,0,,all,BIN2,0.0004464948466561538,IntegratedGradients
Erlotinib,0,,all,PHACTR1,0.0004069596126761317,IntegratedGradients
Erlotinib,0,,all,AVPI1,0.00032982718526772535,IntegratedGradients
Erlotinib,0,,all,HRH1,0.0004839429874654714,IntegratedGradients
Erlotinib,0,,all,GPC1,0.00034544009397000953,IntegratedGradients
Erlotinib,0,,all,CARD10,0.00038736265619223904,IntegratedGradients
Erlotinib,0,,all,CHRNA3,0.00024770322429337467,IntegratedGradients
Erlotinib,0,,all,TMC5,0.000673183515982848,IntegratedGradients
Erlotinib,0,,all,TM4SF1,0.00034353010731136193,IntegratedGradients
Erlotinib,0,,all,HGD,0.0011561437137088072,IntegratedGradients
Erlotinib,0,,all,POU2AF1,0.0012270519318831022,IntegratedGradients
Erlotinib,0,,all,KRT7,0.00027568277199732465,IntegratedGradients
Erlotinib,0,,all,IL10RA,0.0002774891659362189,IntegratedGradients
Erlotinib,0,,all,RAC2,0.0004292414825951991,IntegratedGradients
Erlotinib,0,,all,TENT5C,0.0008169388028112795,IntegratedGradients
Erlotinib,0,,all,TAX1BP3,0.0005616637182879971,IntegratedGradients
Erlotinib,0,,all,PTPRK,0.0003963036883123774,IntegratedGradients
Erlotinib,0,,all,MYO5C,0.0003625795306163568,IntegratedGradients
Erlotinib,0,,all,EPS8L1,0.00022844600576115375,IntegratedGradients
Erlotinib,0,,all,GNA11,0.00023746260486587247,IntegratedGradients
Erlotinib,0,,all,IL13RA1,0.0007820735305925481,IntegratedGradients
Erlotinib,0,,all,ARID5A,0.00023017255899404528,IntegratedGradients
Erlotinib,0,,all,RBMS2,0.0006744178889069149,IntegratedGradients
Erlotinib,0,,all,DDAH1,0.00013844566246885406,IntegratedGradients
Erlotinib,0,,all,FUT2,0.0008878246680740329,IntegratedGradients
Erlotinib,0,,all,NSG2,0.00011343042233609026,IntegratedGradients
Erlotinib,0,,all,IL18,0.0007285772896192498,IntegratedGradients
Erlotinib,0,,all,UPP1,0.00018812633663302584,IntegratedGradients
Erlotinib,0,,all,PRSS22,0.000420501715927403,IntegratedGradients
Erlotinib,0,,all,OVOL1,0.00043590607852429005,IntegratedGradients
Erlotinib,0,,all,ARHGDIB,0.00044585355320171704,IntegratedGradients
Erlotinib,0,,all,KIF1A,0.0004295204684848179,IntegratedGradients
Erlotinib,0,,all,SCN3B,0.00037077921696780647,IntegratedGradients
Erlotinib,0,,all,GRB7,0.0004205640775639991,IntegratedGradients
Erlotinib,0,,all,KIAA1324,0.001219363809589286,IntegratedGradients
Erlotinib,0,,all,MVP,0.0006666973726351568,IntegratedGradients
Erlotinib,0,,all,SSBP2,0.00044960734878877155,IntegratedGradients
Erlotinib,0,,all,COL4A1,0.0013913129320812776,IntegratedGradients
Erlotinib,0,,all,NFE2,0.0004215315537100415,IntegratedGradients
Erlotinib,0,,all,RNF43,0.00017980372545811716,IntegratedGradients
Erlotinib,0,,all,LCK,0.0002245296459997924,IntegratedGradients
Erlotinib,0,,all,SEMA4G,0.00024840781395203004,IntegratedGradients
Erlotinib,0,,all,DCN,0.00028874034089237846,IntegratedGradients
Erlotinib,0,,all,ATP8B4,0.0003071796092152154,IntegratedGradients
Erlotinib,0,,all,ASCL2,0.00020867777031607866,IntegratedGradients
Erlotinib,0,,all,LEF1,0.00040502225718708906,IntegratedGradients
Erlotinib,0,,all,ENAH,0.0003956703864984939,IntegratedGradients
Erlotinib,0,,all,CDX2,0.00029601756462261535,IntegratedGradients
Erlotinib,0,,all,ELF1,0.00018702148584739367,IntegratedGradients
Erlotinib,0,,all,SRPX,0.00038163259886692504,IntegratedGradients
Erlotinib,0,,all,ASPH,0.0009390151587729844,IntegratedGradients
Erlotinib,0,,all,LAX1,0.00029763777794821297,IntegratedGradients
Erlotinib,0,,all,TMBIM1,0.0006504425607596736,IntegratedGradients
