target_variable,target_class,target_class_label,layer,name,importance,explainer
Erlotinib,0,,rna,PXN,0.00046134965303740595,IntegratedGradients
Erlotinib,0,,rna,ATOX1,0.0004454869086225193,IntegratedGradients
Erlotinib,0,,rna,NRP1,0.00047583604301463877,IntegratedGradients
Erlotinib,0,,rna,LOXL1,0.0005594981060273974,IntegratedGradients
Erlotinib,0,,rna,MID1,0.0006332889723706156,IntegratedGradients
Erlotinib,0,,rna,C1S,0.0006954745992494549,IntegratedGradients
Erlotinib,0,,rna,GNAO1,0.0003499884206056012,IntegratedGradients
Erlotinib,0,,rna,SERPINB1,0.001032011155886153,IntegratedGradients
Erlotinib,0,,rna,CD1E,0.000289815856994847,IntegratedGradients
Erlotinib,0,,rna,IL20RA,0.00039508711219935063,IntegratedGradients
Erlotinib,0,,rna,PDZK1IP1,0.0006930633686409411,IntegratedGradients
Erlotinib,0,,rna,IMPG2,0.0002973448850230572,IntegratedGradients
Erlotinib,0,,rna,HLA-DOA,0.00033563368766861406,IntegratedGradients
Erlotinib,0,,rna,GFPT2,0.0006378364420366867,IntegratedGradients
Erlotinib,0,,rna,DSE,0.0010342542966966764,IntegratedGradients
Erlotinib,0,,rna,FMNL1,0.0004621182482196186,IntegratedGradients
Erlotinib,0,,rna,IGFBP7,0.0006158713708918095,IntegratedGradients
Erlotinib,0,,rna,PIP4K2C,0.0011113355813813838,IntegratedGradients
Erlotinib,0,,rna,WASL,0.0003455158169865365,IntegratedGradients
Erlotinib,0,,rna,PTTG1IP,0.0003370357023177422,IntegratedGradients
Erlotinib,0,,rna,RAB33A,0.0008550915843339332,IntegratedGradients
Erlotinib,0,,rna,LRP12,0.0007185432092810343,IntegratedGradients
Erlotinib,0,,rna,FUT1,0.0010829559140098626,IntegratedGradients
Erlotinib,0,,rna,KCNK12,0.0003597267140621705,IntegratedGradients
Erlotinib,0,,rna,TBX2,0.0003481388885985152,IntegratedGradients
Erlotinib,0,,rna,DTX4,0.0005161200063978661,IntegratedGradients
Erlotinib,0,,rna,DKK1,0.0012551531839731672,IntegratedGradients
Erlotinib,0,,rna,TRIM22,0.0004300518062665725,IntegratedGradients
Erlotinib,0,,rna,HSD11B2,0.0003495720953177185,IntegratedGradients
Erlotinib,0,,rna,PRRG4,0.0012045375077044613,IntegratedGradients
Erlotinib,0,,rna,CISH,0.0008666234055304002,IntegratedGradients
Erlotinib,0,,rna,AGAP1,0.000702638942424444,IntegratedGradients
Erlotinib,0,,rna,CXCL2,0.000499956157601529,IntegratedGradients
Erlotinib,0,,rna,RXRG,0.00045671456673973234,IntegratedGradients
Erlotinib,0,,rna,VCAN,0.0011806122932162208,IntegratedGradients
Erlotinib,0,,rna,GPR39,0.0006197530243298358,IntegratedGradients
Erlotinib,0,,rna,FGD2,0.00035777392646682885,IntegratedGradients
Erlotinib,0,,rna,SOX17,0.000584105832063512,IntegratedGradients
Erlotinib,0,,rna,DNAJC22,0.0006102937531943998,IntegratedGradients
Erlotinib,0,,rna,KCNK1,0.001011063620273738,IntegratedGradients
Erlotinib,0,,rna,CAMK2N1,0.0006537521061489252,IntegratedGradients
Erlotinib,0,,rna,SLC27A2,0.0009501302876833869,IntegratedGradients
Erlotinib,0,,rna,SH2D4A,0.0006020564911718241,IntegratedGradients
Erlotinib,0,,rna,FCMR,0.0008737472918357539,IntegratedGradients
Erlotinib,0,,rna,SCGB2A2,0.0001585588770763705,IntegratedGradients
Erlotinib,0,,rna,SEMA4D,0.0013727775360023232,IntegratedGradients
Erlotinib,0,,rna,SERPINE2,0.0009376713989693799,IntegratedGradients
Erlotinib,0,,rna,EMILIN1,0.0006962857989238629,IntegratedGradients
Erlotinib,0,,rna,CSTA,0.0012928062157967612,IntegratedGradients
Erlotinib,0,,rna,NR1H4,0.0003673088353410709,IntegratedGradients
Erlotinib,0,,rna,TAF4B,0.0003518097926875287,IntegratedGradients
Erlotinib,0,,rna,FAM117A,0.00042780623132848575,IntegratedGradients
Erlotinib,0,,rna,BMERB1,0.0011046128786284357,IntegratedGradients
Erlotinib,0,,rna,SDC3,0.0005045319363185278,IntegratedGradients
Erlotinib,0,,rna,YPEL1,0.0007157160314667183,IntegratedGradients
Erlotinib,0,,rna,CPQ,0.0008248967184419747,IntegratedGradients
Erlotinib,0,,rna,RPIA,0.0004670000562997827,IntegratedGradients
Erlotinib,0,,rna,TPBG,0.0006849279739318185,IntegratedGradients
Erlotinib,0,,rna,CAPN1,0.000591404816955362,IntegratedGradients
Erlotinib,0,,rna,GLT8D2,0.0005004538688910641,IntegratedGradients
Erlotinib,0,,rna,CEACAM6,0.000720972475174634,IntegratedGradients
Erlotinib,0,,rna,FBLN5,0.00047766646648890427,IntegratedGradients
Erlotinib,0,,rna,HNF1A,0.0007189413604333936,IntegratedGradients
Erlotinib,0,,rna,HLA-DOB,0.0008043661713389588,IntegratedGradients
Erlotinib,0,,rna,SIDT1,0.0007339994771358219,IntegratedGradients
Erlotinib,0,,rna,ARHGEF28,0.0007645077896642222,IntegratedGradients
Erlotinib,0,,rna,YIPF5,0.0006613565363169186,IntegratedGradients
Erlotinib,0,,rna,RHBDF1,0.00038404856822158877,IntegratedGradients
Erlotinib,0,,rna,CAMSAP2,0.0004060328020388552,IntegratedGradients
Erlotinib,0,,rna,DCX,0.0002247671767772467,IntegratedGradients
Erlotinib,0,,rna,P2RX1,0.0004962634150191516,IntegratedGradients
Erlotinib,0,,rna,SCEL,0.00047780514358280996,IntegratedGradients
Erlotinib,0,,rna,P2RX7,0.00046913315403935055,IntegratedGradients
Erlotinib,0,,rna,GCH1,0.0007197196805813551,IntegratedGradients
Erlotinib,0,,rna,DENND5A,0.0006149251868552159,IntegratedGradients
Erlotinib,0,,rna,TRIM38,0.0005164790192695762,IntegratedGradients
Erlotinib,0,,rna,CD93,0.00020214113215445643,IntegratedGradients
Erlotinib,0,,rna,DYNLT1,0.0004847168263355633,IntegratedGradients
Erlotinib,0,,rna,ADAMTS1,0.0011800374692122998,IntegratedGradients
Erlotinib,0,,rna,RET,0.0003242319963001841,IntegratedGradients
Erlotinib,0,,rna,GZMB,0.00017906341770063689,IntegratedGradients
Erlotinib,0,,rna,CELSR2,0.0011213439162012118,IntegratedGradients
Erlotinib,0,,rna,PARP1,0.0006353338257253227,IntegratedGradients
Erlotinib,0,,rna,SMURF2,0.0004564731659086095,IntegratedGradients
Erlotinib,0,,rna,CRTAP,0.0006893755139775627,IntegratedGradients
Erlotinib,0,,rna,FHL1,0.0006201401168730265,IntegratedGradients
Erlotinib,0,,rna,PIK3C2B,0.000510506127161618,IntegratedGradients
Erlotinib,0,,rna,KRT15,0.00047584714118091207,IntegratedGradients
Erlotinib,0,,rna,ADAM22,0.00040929543159219406,IntegratedGradients
Erlotinib,0,,rna,GRAMD2B,0.0007387894436752244,IntegratedGradients
Erlotinib,0,,rna,KCNJ16,0.0008291376347776539,IntegratedGradients
Erlotinib,0,,rna,GULP1,0.00064868041671646,IntegratedGradients
Erlotinib,0,,rna,SACS,0.001088111252119474,IntegratedGradients
Erlotinib,0,,rna,KCNQ1,0.0007339690088478552,IntegratedGradients
Erlotinib,0,,rna,EMP2,0.00039108629950195217,IntegratedGradients
Erlotinib,0,,rna,ZBP1,0.00033194913922438235,IntegratedGradients
Erlotinib,0,,rna,NR2F2,0.0003428864067117687,IntegratedGradients
Erlotinib,0,,rna,RNASE6,0.00024101778589960608,IntegratedGradients
Erlotinib,0,,rna,ST3GAL6,0.0003843306397175543,IntegratedGradients
Erlotinib,0,,rna,NACC2,0.0009580566441456569,IntegratedGradients
Erlotinib,0,,rna,SERPINB6,0.0004411390917108211,IntegratedGradients
Erlotinib,0,,rna,TNFRSF14,0.0006508153019170089,IntegratedGradients
Erlotinib,0,,rna,RASSF7,0.0005587053939396952,IntegratedGradients
Erlotinib,0,,rna,ARID3A,0.0005355021526105911,IntegratedGradients
Erlotinib,0,,rna,CASP8,0.0008908389670962044,IntegratedGradients
Erlotinib,0,,rna,ITPKB,0.000535481306936834,IntegratedGradients
Erlotinib,0,,rna,COL6A3,0.00043934359541972446,IntegratedGradients
Erlotinib,0,,rna,CTSB,0.00043197038508605755,IntegratedGradients
Erlotinib,0,,rna,STMN2,0.00028075510033814653,IntegratedGradients
Erlotinib,0,,rna,MYO1A,0.0010094757132683258,IntegratedGradients
Erlotinib,0,,rna,HKDC1,0.001780466781960525,IntegratedGradients
Erlotinib,0,,rna,GATA6,0.0005361067017387032,IntegratedGradients
Erlotinib,0,,rna,SOX13,0.0005704984171012346,IntegratedGradients
Erlotinib,0,,rna,HACD1,0.00047233492410172053,IntegratedGradients
Erlotinib,0,,rna,GCNT3,0.0008776081296605603,IntegratedGradients
Erlotinib,0,,rna,FRAT2,0.0009871270774015105,IntegratedGradients
Erlotinib,0,,rna,COL5A3,0.0003039399961466779,IntegratedGradients
Erlotinib,0,,rna,MSN,0.00033283348515568417,IntegratedGradients
Erlotinib,0,,rna,PDGFRA,0.000678071406919562,IntegratedGradients
Erlotinib,0,,rna,JAKMIP2,0.00047890386681945213,IntegratedGradients
Erlotinib,0,,rna,TEAD4,0.0006856930651054055,IntegratedGradients
Erlotinib,0,,rna,S100A1,0.0003071503436628432,IntegratedGradients
Erlotinib,0,,rna,TAGLN3,0.0005577673114962417,IntegratedGradients
Erlotinib,0,,rna,SH3TC2,0.0006603638345334766,IntegratedGradients
Erlotinib,0,,rna,CTCF,0.000815793492414151,IntegratedGradients
Erlotinib,0,,rna,COQ8A,0.0004198841181154424,IntegratedGradients
Erlotinib,0,,rna,SRPX2,0.0008620164197564852,IntegratedGradients
Erlotinib,0,,rna,IL15RA,0.001376265915578017,IntegratedGradients
Erlotinib,0,,rna,TTR,0.000399173374119864,IntegratedGradients
Erlotinib,0,,rna,AQP3,0.0005591341335800938,IntegratedGradients
Erlotinib,0,,rna,STAR,0.0004174463325243251,IntegratedGradients
Erlotinib,0,,rna,ESR2,0.0003662586855055012,IntegratedGradients
Erlotinib,0,,rna,TMEM131L,0.00048714946394401096,IntegratedGradients
Erlotinib,0,,rna,RTN4,0.000639450348162154,IntegratedGradients
Erlotinib,0,,rna,CHD7,0.000614585633597287,IntegratedGradients
Erlotinib,0,,rna,AFF2,0.00033775694054852354,IntegratedGradients
Erlotinib,0,,rna,EXT1,0.0013827858674306554,IntegratedGradients
Erlotinib,0,,rna,ADAM12,0.000859132228337609,IntegratedGradients
Erlotinib,0,,rna,DOCK1,0.0009806216599058573,IntegratedGradients
Erlotinib,0,,rna,HEBP1,0.00034811476625633844,IntegratedGradients
Erlotinib,0,,rna,TSEN34,0.00038668325504097697,IntegratedGradients
Erlotinib,0,,rna,TNFRSF21,0.0003776816694353938,IntegratedGradients
Erlotinib,0,,rna,LGALS3BP,0.000381269632124875,IntegratedGradients
Erlotinib,0,,rna,MCC,0.0005276760576154013,IntegratedGradients
Erlotinib,0,,rna,TUBA1A,0.001087210199682325,IntegratedGradients
Erlotinib,0,,rna,COX7A1,0.00024271634863855512,IntegratedGradients
Erlotinib,0,,rna,UNC13A,0.0005293291301702903,IntegratedGradients
Erlotinib,0,,rna,CAMK4,0.0005584865528272273,IntegratedGradients
Erlotinib,0,,rna,POSTN,0.00027868517644292806,IntegratedGradients
Erlotinib,0,,rna,RHOQ,0.0004277364188998134,IntegratedGradients
Erlotinib,0,,rna,FBXL7,0.001076550584374724,IntegratedGradients
Erlotinib,0,,rna,FSCN1,0.00046562182021819896,IntegratedGradients
Erlotinib,0,,rna,ADCYAP1R1,0.0005329985101519307,IntegratedGradients
Erlotinib,0,,rna,DCK,0.000984704223934127,IntegratedGradients
Erlotinib,0,,rna,RNF138,0.000928915044778908,IntegratedGradients
Erlotinib,0,,rna,TGFA,0.0006397390344919859,IntegratedGradients
Erlotinib,0,,rna,MDM4,0.0008901663618430252,IntegratedGradients
Erlotinib,0,,rna,TCEAL9,0.0008358429076931941,IntegratedGradients
Erlotinib,0,,rna,IL1A,0.000753041799216036,IntegratedGradients
Erlotinib,0,,rna,MYO10,0.0007073718985750024,IntegratedGradients
Erlotinib,0,,rna,GADD45B,0.0006797570673793799,IntegratedGradients
Erlotinib,0,,rna,PIMREG,0.0005506849301750913,IntegratedGradients
Erlotinib,0,,rna,MYO1E,0.0012063006194687406,IntegratedGradients
Erlotinib,0,,rna,MAP3K9,0.0009344377323594147,IntegratedGradients
Erlotinib,0,,rna,EMP1,0.0008513705283348186,IntegratedGradients
Erlotinib,0,,rna,LAT2,0.00036146353701782785,IntegratedGradients
Erlotinib,0,,rna,FEZ2,0.0006011764371556497,IntegratedGradients
Erlotinib,0,,rna,FGF18,0.0007884524810082357,IntegratedGradients
Erlotinib,0,,rna,AFAP1,0.0003859747449899716,IntegratedGradients
Erlotinib,0,,rna,SEMA4A,0.0005526504130498293,IntegratedGradients
Erlotinib,0,,rna,PAM,0.0004546383546092297,IntegratedGradients
Erlotinib,0,,rna,CDC42EP1,0.00042705575078579055,IntegratedGradients
Erlotinib,0,,rna,CDC42EP3,0.0005631611011238231,IntegratedGradients
Erlotinib,0,,rna,TNK1,0.0007165469422875589,IntegratedGradients
Erlotinib,0,,rna,CSN3,0.00019980145211081292,IntegratedGradients
Erlotinib,0,,rna,IL4R,0.0005126277419265611,IntegratedGradients
Erlotinib,0,,rna,IL1RAP,0.0004335022642900415,IntegratedGradients
Erlotinib,0,,rna,SASH1,0.0005445182870063695,IntegratedGradients
Erlotinib,0,,rna,ELL2,0.0006928713065424668,IntegratedGradients
Erlotinib,0,,rna,EBI3,0.0003849620124444903,IntegratedGradients
Erlotinib,0,,rna,PTX3,0.0004899071216965857,IntegratedGradients
Erlotinib,0,,rna,GAP43,0.00032478899251535924,IntegratedGradients
Erlotinib,0,,rna,BLM,0.0008440659196510393,IntegratedGradients
Erlotinib,0,,rna,ECM1,0.0009274027547040754,IntegratedGradients
Erlotinib,0,,rna,BCL11A,0.0006117941257928652,IntegratedGradients
Erlotinib,0,,rna,PLEKHO1,0.0004905582976129515,IntegratedGradients
Erlotinib,0,,rna,GABRB3,0.00043832866630948814,IntegratedGradients
Erlotinib,0,,rna,RUBCNL,0.0004080439362518776,IntegratedGradients
Erlotinib,0,,rna,WLS,0.0008480758370836339,IntegratedGradients
Erlotinib,0,,rna,PCBP4,0.0007012286826475167,IntegratedGradients
Erlotinib,0,,rna,BLVRB,0.0006555652073858155,IntegratedGradients
Erlotinib,0,,rna,SMPD1,0.0018611035861646457,IntegratedGradients
Erlotinib,0,,rna,CCDC68,0.0010652162073692003,IntegratedGradients
Erlotinib,0,,rna,S100A9,0.0004920238744995157,IntegratedGradients
Erlotinib,0,,rna,PLPPR4,0.0003813702445235822,IntegratedGradients
Erlotinib,0,,rna,ABLIM3,0.0012752252505156428,IntegratedGradients
Erlotinib,0,,rna,TNS4,0.00044015897945904925,IntegratedGradients
Erlotinib,0,,rna,CARD8,0.0009238704326471578,IntegratedGradients
Erlotinib,0,,rna,DCP2,0.0008524022297853017,IntegratedGradients
Erlotinib,0,,rna,SNX24,0.0006186075354139907,IntegratedGradients
Erlotinib,0,,rna,COL1A2,0.0005367094785790017,IntegratedGradients
Erlotinib,0,,rna,MGAT4B,0.0006615186480190964,IntegratedGradients
Erlotinib,0,,rna,ETS2,0.00046503663433708427,IntegratedGradients
Erlotinib,0,,rna,SLC22A4,0.0004474967454719851,IntegratedGradients
Erlotinib,0,,rna,ATP8A1,0.000944926860425871,IntegratedGradients
Erlotinib,0,,rna,RIPK4,0.00040764018547139136,IntegratedGradients
Erlotinib,0,,rna,JAM3,0.0009905101148372768,IntegratedGradients
Erlotinib,0,,rna,CHN1,0.000762403975235486,IntegratedGradients
Erlotinib,0,,rna,PTN,0.00102000911434355,IntegratedGradients
Erlotinib,0,,rna,UROD,0.0004439023747275103,IntegratedGradients
Erlotinib,0,,rna,LRRC2,0.0004491024080794526,IntegratedGradients
Erlotinib,0,,rna,MCM6,0.0007129355976656648,IntegratedGradients
Erlotinib,0,,rna,PBX1,0.0004985413060937545,IntegratedGradients
Erlotinib,0,,rna,STAP2,0.0017887151280257662,IntegratedGradients
Erlotinib,0,,rna,SCARB2,0.0006040489411375229,IntegratedGradients
Erlotinib,0,,rna,CTNNA1,0.0007668876782718018,IntegratedGradients
Erlotinib,0,,rna,ST3GAL2,0.0006059643832805236,IntegratedGradients
Erlotinib,0,,rna,FAM216A,0.0010204715412788076,IntegratedGradients
Erlotinib,0,,rna,WDFY3,0.00041530742592963457,IntegratedGradients
Erlotinib,0,,rna,RPARP-AS1,0.0004669078926325141,IntegratedGradients
Erlotinib,0,,rna,SLC16A5,0.0003969215213381688,IntegratedGradients
Erlotinib,0,,rna,DSC3,0.0005970548511281946,IntegratedGradients
Erlotinib,0,,rna,S100A11P1,0.00048718486534695234,IntegratedGradients
Erlotinib,0,,rna,ABHD18,0.0015724891288798595,IntegratedGradients
Erlotinib,0,,rna,LYN,0.0008472240105207239,IntegratedGradients
Erlotinib,0,,rna,NACAD,0.0005238865703814488,IntegratedGradients
Erlotinib,0,,rna,GYPB,0.0003506660261650363,IntegratedGradients
Erlotinib,0,,rna,EDEM1,0.0004990230182471566,IntegratedGradients
Erlotinib,0,,rna,AFF3,0.0007208649602667152,IntegratedGradients
Erlotinib,0,,rna,MEAK7,0.0008148075856066535,IntegratedGradients
Erlotinib,0,,rna,GAL3ST1,0.0005405891209230147,IntegratedGradients
Erlotinib,0,,rna,APOE,0.0009183937925933179,IntegratedGradients
Erlotinib,0,,rna,BNC2,0.0004959211722565777,IntegratedGradients
Erlotinib,0,,rna,TESC,0.00047050850339000596,IntegratedGradients
Erlotinib,0,,rna,KRT14,0.0016144858401680906,IntegratedGradients
Erlotinib,0,,rna,ATP9A,0.0009558010323816658,IntegratedGradients
Erlotinib,0,,rna,ANK2,0.0006337265470740746,IntegratedGradients
Erlotinib,0,,rna,CCDC88A,0.0005602431617844887,IntegratedGradients
Erlotinib,0,,rna,HNF4G,0.0005162008578591965,IntegratedGradients
Erlotinib,0,,rna,HLA-DPB1,0.0005477323126007307,IntegratedGradients
Erlotinib,0,,rna,RUSC2,0.0008215957764635132,IntegratedGradients
Erlotinib,0,,rna,DST,0.0006635427361175772,IntegratedGradients
Erlotinib,0,,rna,ARNTL2,0.0006047463708304925,IntegratedGradients
Erlotinib,0,,rna,PRR36,0.0006858627251170364,IntegratedGradients
Erlotinib,0,,rna,CXCR5,0.0004974735118448059,IntegratedGradients
Erlotinib,0,,rna,FXYD5,0.0004764820360237908,IntegratedGradients
Erlotinib,0,,rna,DENND2B,0.0006163819090860546,IntegratedGradients
Erlotinib,0,,rna,ALDH3B1,0.0003970409461981823,IntegratedGradients
Erlotinib,0,,rna,ZNF185,0.0005753055034980514,IntegratedGradients
Erlotinib,0,,rna,PLXNC1,0.0006086471887742402,IntegratedGradients
Erlotinib,0,,rna,CTSA,0.0006871897225217805,IntegratedGradients
Erlotinib,0,,rna,SCNN1A,0.000979080817729667,IntegratedGradients
Erlotinib,0,,rna,FAM163A,0.0008435595561388654,IntegratedGradients
Erlotinib,0,,rna,PTPRZ1,0.0006685512964193003,IntegratedGradients
Erlotinib,0,,rna,WNT7A,0.0008551368643075987,IntegratedGradients
Erlotinib,0,,rna,GAS1,0.00042028120930418287,IntegratedGradients
Erlotinib,0,,rna,SIRPA,0.0009678331372784225,IntegratedGradients
Erlotinib,0,,rna,DUSP3,0.0005110635580491214,IntegratedGradients
Erlotinib,0,,rna,FABP1,0.000451501526258675,IntegratedGradients
Erlotinib,0,,rna,CNN1,0.0014217562966754654,IntegratedGradients
Erlotinib,0,,rna,MREG,0.0005221654192783845,IntegratedGradients
Erlotinib,0,,rna,LDB2,0.0006532516840470818,IntegratedGradients
Erlotinib,0,,rna,CNTNAP1,0.0009675095127169135,IntegratedGradients
Erlotinib,0,,rna,TAPT1,0.00044096563312635297,IntegratedGradients
Erlotinib,0,,rna,SCG2,0.000827422947983978,IntegratedGradients
Erlotinib,0,,rna,MAP1A,0.0005180784401645634,IntegratedGradients
Erlotinib,0,,rna,GLS2,0.0005272761762802353,IntegratedGradients
Erlotinib,0,,rna,POU3F2,0.0007598093910065666,IntegratedGradients
Erlotinib,0,,rna,PASK,0.0006555751867076665,IntegratedGradients
Erlotinib,0,,rna,SQOR,0.0009371433016147987,IntegratedGradients
Erlotinib,0,,rna,RBM38,0.00027468921716306504,IntegratedGradients
Erlotinib,0,,rna,APOBR,0.0006392121472666456,IntegratedGradients
Erlotinib,0,,rna,KLF4,0.0003986417133216471,IntegratedGradients
Erlotinib,0,,rna,ANO1,0.000795948092078983,IntegratedGradients
Erlotinib,0,,rna,CRYAB,0.0005013343046941698,IntegratedGradients
Erlotinib,0,,rna,BTBD3,0.00045604367587332594,IntegratedGradients
Erlotinib,0,,rna,VGLL3,0.00040875857092802573,IntegratedGradients
Erlotinib,0,,rna,CLEC11A,0.00032443834001844604,IntegratedGradients
Erlotinib,0,,rna,RNF11,0.0003319822243268553,IntegratedGradients
Erlotinib,0,,rna,GJA1,0.0012248176231317474,IntegratedGradients
Erlotinib,0,,rna,CPE,0.0011734869965126103,IntegratedGradients
Erlotinib,0,,rna,PIP4K2A,0.0004446119058246323,IntegratedGradients
Erlotinib,0,,rna,CYFIP1,0.0003316504736992311,IntegratedGradients
Erlotinib,0,,rna,NRXN1,0.0004517807834045734,IntegratedGradients
Erlotinib,0,,rna,PLOD1,0.0005727737290905046,IntegratedGradients
Erlotinib,0,,rna,SV2A,0.001040779761406308,IntegratedGradients
Erlotinib,0,,rna,LRP1,0.0009053096538303335,IntegratedGradients
Erlotinib,0,,rna,PRKCD,0.0007045601177440311,IntegratedGradients
Erlotinib,0,,rna,NUAK2,0.0005862848811549329,IntegratedGradients
Erlotinib,0,,rna,MCM2,0.0005276448498477615,IntegratedGradients
Erlotinib,0,,rna,FCER1G,0.0002795431101480163,IntegratedGradients
Erlotinib,0,,rna,SLAMF7,0.0013501501714082071,IntegratedGradients
Erlotinib,0,,rna,CAST,0.0011915881317288643,IntegratedGradients
Erlotinib,0,,rna,ICAM4,0.0006836265595150093,IntegratedGradients
Erlotinib,0,,rna,KCNB2,0.0006432486698817445,IntegratedGradients
Erlotinib,0,,rna,SLC6A2,0.00031498867510757736,IntegratedGradients
Erlotinib,0,,rna,ZMYM1,0.0005225390740256985,IntegratedGradients
Erlotinib,0,,rna,ARF4,0.0010328920432127377,IntegratedGradients
Erlotinib,0,,rna,AMIGO2,0.0004928873507894946,IntegratedGradients
Erlotinib,0,,rna,LIF,0.0009193007961219942,IntegratedGradients
Erlotinib,0,,rna,CD46,0.0008295654605006936,IntegratedGradients
Erlotinib,0,,rna,ACSM3,0.00043646091270384117,IntegratedGradients
Erlotinib,0,,rna,TMEM184B,0.0007101361050824817,IntegratedGradients
Erlotinib,0,,rna,TNIP1,0.0007765229880346544,IntegratedGradients
Erlotinib,0,,rna,ANO10,0.0004551501525360533,IntegratedGradients
Erlotinib,0,,rna,DHX32,0.0005260787040600596,IntegratedGradients
Erlotinib,0,,rna,WSB2,0.0003680442509432595,IntegratedGradients
Erlotinib,0,,rna,EML1,0.0007954407433513132,IntegratedGradients
Erlotinib,0,,rna,IGFBP3,0.0020486427988293155,IntegratedGradients
Erlotinib,0,,rna,P3H2,0.0009175538164129795,IntegratedGradients
Erlotinib,0,,rna,DLG3,0.00046251191506895966,IntegratedGradients
Erlotinib,0,,rna,KLHL23,0.0007745963192749361,IntegratedGradients
Erlotinib,0,,rna,TRO,0.0004489375458460518,IntegratedGradients
Erlotinib,0,,rna,PCYOX1,0.0016595741094611244,IntegratedGradients
Erlotinib,0,,rna,VNN2,0.00035383208616733005,IntegratedGradients
Erlotinib,0,,rna,LBR,0.0010144987040387192,IntegratedGradients
Erlotinib,0,,rna,SFXN3,0.0003357920842200968,IntegratedGradients
Erlotinib,0,,rna,NET1,0.0005197335579976239,IntegratedGradients
Erlotinib,0,,rna,ITM2A,0.00030056578584484117,IntegratedGradients
Erlotinib,0,,rna,CXXC1,0.0019017387686433669,IntegratedGradients
Erlotinib,0,,rna,RAB3B,0.0003852554061538896,IntegratedGradients
Erlotinib,0,,rna,VMP1,0.0011515833886999575,IntegratedGradients
Erlotinib,0,,rna,STAT5B,0.0003629054983037418,IntegratedGradients
Erlotinib,0,,rna,TNFAIP6,0.00033721979443019235,IntegratedGradients
Erlotinib,0,,rna,AMPD1,0.0002591678621105172,IntegratedGradients
Erlotinib,0,,rna,BCL7A,0.0006124916609355767,IntegratedGradients
Erlotinib,0,,rna,RASAL2,0.00168933121341359,IntegratedGradients
Erlotinib,0,,rna,GBE1,0.0006947272052577358,IntegratedGradients
Erlotinib,0,,rna,MAPRE2,0.000693623006467894,IntegratedGradients
Erlotinib,0,,rna,RGS17,0.000682685629304383,IntegratedGradients
Erlotinib,0,,rna,FLNB,0.0007882118602665236,IntegratedGradients
Erlotinib,0,,rna,CD6,0.00035967991434577494,IntegratedGradients
Erlotinib,0,,rna,TGM2,0.0007849907864803801,IntegratedGradients
Erlotinib,0,,rna,ARMCX1,0.0010669646116396915,IntegratedGradients
Erlotinib,0,,rna,GTF2IRD1,0.000796903533913929,IntegratedGradients
Erlotinib,0,,rna,TNFAIP2,0.0008999765166549067,IntegratedGradients
Erlotinib,0,,rna,CEMIP,0.00041035058421180396,IntegratedGradients
Erlotinib,0,,rna,SYNM,0.0007207758910158003,IntegratedGradients
Erlotinib,0,,rna,MAP7D1,0.0007310485728969314,IntegratedGradients
Erlotinib,0,,rna,MPZ,0.0003695029075069563,IntegratedGradients
Erlotinib,0,,rna,SMAD3,0.0006048744174077617,IntegratedGradients
Erlotinib,0,,rna,MMP14,0.0011528394112869497,IntegratedGradients
Erlotinib,0,,rna,LYST,0.0003994602660839479,IntegratedGradients
Erlotinib,0,,rna,PKP1,0.0003715286623428028,IntegratedGradients
Erlotinib,0,,rna,ANP32A,0.0006439640017106094,IntegratedGradients
Erlotinib,0,,rna,LIMS2,0.0005512698876833399,IntegratedGradients
Erlotinib,0,,rna,PPFIBP2,0.0004162719239115867,IntegratedGradients
Erlotinib,0,,rna,ZNF217,0.00047959738602432086,IntegratedGradients
Erlotinib,0,,rna,MECOM,0.0007946312772801093,IntegratedGradients
Erlotinib,0,,rna,SLCO5A1,0.0003236838908981633,IntegratedGradients
Erlotinib,0,,rna,PRKCQ,0.00036747355257361886,IntegratedGradients
Erlotinib,0,,rna,ATP10B,0.0008582713864817423,IntegratedGradients
Erlotinib,0,,rna,SALL2,0.001174535770409925,IntegratedGradients
Erlotinib,0,,rna,TFAP2A,0.0005932543114903288,IntegratedGradients
Erlotinib,0,,rna,LRP5,0.00040383489481965397,IntegratedGradients
Erlotinib,0,,rna,PIEZO1,0.0007544717301260185,IntegratedGradients
Erlotinib,0,,rna,ALDH3A2,0.0008568497467432285,IntegratedGradients
Erlotinib,0,,rna,GNPDA1,0.0008294929671226878,IntegratedGradients
Erlotinib,0,,rna,TGFBR2,0.00047334655954764436,IntegratedGradients
Erlotinib,0,,rna,PYGL,0.0007069670869514958,IntegratedGradients
Erlotinib,0,,rna,GNG11,0.0008019258259947043,IntegratedGradients
Erlotinib,0,,rna,DUSP26,0.0005136901316062246,IntegratedGradients
Erlotinib,0,,rna,COTL1,0.0006402154146508642,IntegratedGradients
Erlotinib,0,,rna,SLIT3,0.000362590762876113,IntegratedGradients
Erlotinib,0,,rna,AEBP1,0.000487799821880201,IntegratedGradients
Erlotinib,0,,rna,INPP5B,0.0004914575366023368,IntegratedGradients
Erlotinib,0,,rna,SYN2,0.0003343875818745562,IntegratedGradients
Erlotinib,0,,rna,KLF3,0.0005234947930312458,IntegratedGradients
Erlotinib,0,,rna,LRRC1,0.0005953553391431901,IntegratedGradients
Erlotinib,0,,rna,NAV3,0.000480404082314997,IntegratedGradients
