feature,na_percent,variance,selected_cleanup,laplacian_score,selected_laplacian
EPS15,,,,0.005981174803797792,True
ERBB2,0.0,0.0014144271570014143,True,0.01626550026728638,False
ERBB3,,,,0.005247521994125452,True
ERBB4,,,,0.014065483850284867,False
ERC1,,,,0.007456964012647631,True
ERCC2,,,,0.03156771783745667,False
ERCC3,,,,0.01499893251020328,False
ERCC4,,,,0.022015953140705438,False
ERCC5,,,,0.010090510096420187,True
ERCC6,,,,0.01836139880439499,False
ERG,,,,0.027547665195454596,False
ERLIN2,,,,0.02067488906083734,False
ERN1,,,,0.012579923799814412,False
ERN2,,,,0.02887527520229108,False
ESR1,,,,0.02218265400029592,False
ESR2,,,,0.027137576066846927,False
ETV1,,,,0.03077069290371815,False
ETV4,,,,0.04034685792581492,False
ETV5,,,,0.04453021854182215,False
ETV6,,,,0.009517926874510562,True
EWSR1,,,,0.02449748751287323,False
EXT1,,,,0.011359290381225257,False
EXT2,,,,0.027160867943355784,False
EZH2,0.0,0.007032067027018364,True,,
F12,,,,0.036938929388270925,False
F8,,,,0.0131061885812643,False
FADD,,,,1.265949043264485e-05,True
FAM118A,,,,0.050716257772173104,False
FAM123B,0.0,0.007032067027018364,True,0.011661232280768654,False
FAM132A,,,,0.06729493850580535,False
FAM159A,,,,4.546875217387787e-05,True
FANCA,,,,0.0077288378680531135,True
FANCB,,,,0.03135671861100206,False
FANCC,,,,0.0430452345282497,False
FANCD2,,,,0.025502696734347397,False
FANCE,,,,0.0194140942902161,False
FANCF,,,,0.021705282758431612,False
FANCG,,,,0.00053584250266262,True
FANCI,,,,0.006567353700516551,True
FANCL,,,,-0.00392975701209144,True
FANCM,,,,0.010988199193406014,False
FAS,,,,0.042119014798516465,False
FASLG,,,,0.018298744873007977,False
FASN,,,,0.018589044042134045,False
FASTK,,,,0.00017315288051087123,True
FBLN5,,,,0.011486408030363365,False
FBN1,,,,0.005201238899100356,True
FBN2,,,,0.007618887627637066,True
FBXO43,,,,0.04398495796425867,False
FBXW7,0.0,0.036783119833634505,True,0.009275091596670747,True
FCGR2B,,,,0.0002051501893656796,True
FCRL4,,,,0.0015732283658969792,True
FER,,,,0.02082877147250045,False
FES,,,,0.024619523199123496,False
FEV,,,,0.05030040659984094,False
FFAR2,,,,0.045363310469934914,False
FGF1,,,,0.00021031709849521555,True
FGF19,,,,0.000274713041150792,True
FGF2,,,,0.0669924454680467,False
FGF20,,,,0.10063050915267474,False
